Couldn't parse time report using CPU and wall-clock format: trying Wall-clock only
  delta/mean delta/orJob     original                   new       module name
   -0.240126      -0.00%        19.86 ms/ev ->        15.60 ms/ev muonSeededTrackCandidatesInOut
   -0.239596      -0.00%         5.82 ms/ev ->         4.58 ms/ev uncleanedHybridSuperClusters
   -0.232094      -0.01%        76.76 ms/ev ->        60.80 ms/ev displacedStandAloneMuons
   -0.229814      -0.00%         3.94 ms/ev ->         3.13 ms/ev muonSeededSeedsInOut
   -0.223170      -0.00%         5.87 ms/ev ->         4.69 ms/ev gedGsfElectronCores
   -0.222217      -0.00%        11.33 ms/ev ->         9.07 ms/ev cmsTopTagPFJetsCHS
   -0.220301      -0.00%         5.38 ms/ev ->         4.31 ms/ev muonSeededTracksInOut
   +0.212865      +0.00%         0.63 ms/ev ->         0.78 ms/ev dedxHitInfo
   -0.211956      -0.00%        11.54 ms/ev ->         9.33 ms/ev ak8PFJetsCHSSoftDrop
   -0.208046      -0.00%        32.59 ms/ev ->        26.45 ms/ev gedGsfElectronsTmp
   -0.204727      -0.00%         3.46 ms/ev ->         2.81 ms/ev lowPtGsfElectronSuperClusters
   -0.204591      -0.00%         4.24 ms/ev ->         3.45 ms/ev cleanedHybridSuperClusters
   -0.203509      -0.00%         5.79 ms/ev ->         4.72 ms/ev lowPtGsfEleCkfTrackCandidates
   -0.186285      -0.00%        24.44 ms/ev ->        20.28 ms/ev lowPtGsfEleGsfTracks
   -0.182545      -0.00%        10.29 ms/ev ->         8.57 ms/ev lowPtGsfElectronCores
   -0.180083      -0.00%        20.45 ms/ev ->        17.07 ms/ev lowPtGsfElePfGsfTracks
   -0.178784      -0.00%         6.30 ms/ev ->         5.27 ms/ev cscSegments
   -0.175899      -0.01%        49.64 ms/ev ->        41.62 ms/ev CSCHaloData
   -0.174222      -0.02%       120.27 ms/ev ->       101.00 ms/ev cosmicMuons
   -0.162304      -0.00%        10.66 ms/ev ->         9.06 ms/ev muonCSCDigis
   -0.162181      -0.01%        52.39 ms/ev ->        44.53 ms/ev lowPtGsfElectrons
   -0.160058      -0.02%       150.51 ms/ev ->       128.20 ms/ev cosmicMuons1Leg
   -0.151489      -0.00%         6.36 ms/ev ->         5.46 ms/ev csc2DRecHits
   -0.149572      -0.02%       192.31 ms/ev ->       165.54 ms/ev earlyMuons
   -0.147539      -0.02%       194.28 ms/ev ->       167.58 ms/ev earlyDisplacedMuons
   -0.145411      -0.00%        18.03 ms/ev ->        15.58 ms/ev uncleanedOnlyAllConversions
   -0.142893      -0.11%      1090.17 ms/ev ->       944.78 ms/ev particleFlowDisplacedVertex
   -0.136675      -0.00%         6.06 ms/ev ->         5.29 ms/ev photonCoreFromMultiCl
   -0.131508      -0.12%      1240.66 ms/ev ->      1087.57 ms/ev firstStepPrimaryVerticesUnsorted
   +0.122998      +0.00%        10.76 ms/ev ->        12.17 ms/ev particleFlow
   -0.120773      -0.00%         6.31 ms/ev ->         5.59 ms/ev EcalHaloData
   +0.120242      +0.00%         7.10 ms/ev ->         8.00 ms/ev particleFlowTmp
   -0.118001      -0.42%      4843.53 ms/ev ->      4303.83 ms/ev unsortedOfflinePrimaryVertices
   -0.117406      -0.00%         8.23 ms/ev ->         7.32 ms/ev mtdUncalibratedRecHits
   +0.112151      +0.00%         5.11 ms/ev ->         5.72 ms/ev pfPileUpAllChargedParticles
   -0.111333      -0.00%        15.39 ms/ev ->        13.77 ms/ev ak4CaloJets
   -0.111133      -0.01%        95.57 ms/ev ->        85.51 ms/ev inclusiveVertexFinder
   -0.108285      -0.01%       105.90 ms/ev ->        95.02 ms/ev inclusiveCandidateVertexFinderCvsL
   -0.108226      -0.00%        16.23 ms/ev ->        14.57 ms/ev detachedQuadStep
   -0.108166      -0.00%        15.44 ms/ev ->        13.85 ms/ev hgcalTrackCollection
   -0.107836      -0.01%       140.70 ms/ev ->       126.30 ms/ev ecalMultiFitUncalibRecHit
   -0.107270      -0.00%        11.35 ms/ev ->        10.19 ms/ev particleFlowSuperClusterOOTECAL
   -0.106953      -0.08%      1007.97 ms/ev ->       905.64 ms/ev electronGsfTracksFromMultiCl
   -0.106900      -0.01%       105.53 ms/ev ->        94.82 ms/ev inclusiveCandidateVertexFinder
   -0.104874      -0.00%        55.00 ms/ev ->        49.52 ms/ev HGCalRecHit
   -0.104221      -0.01%       117.47 ms/ev ->       105.84 ms/ev pfImpactParameterTagInfos
   -0.103838      -0.00%        45.72 ms/ev ->        41.20 ms/ev hbhereco
   -0.103512      -0.00%         7.11 ms/ev ->         6.41 ms/ev particleFlowEGamma
   -0.102591      -0.00%         9.93 ms/ev ->         8.97 ms/ev mtdTrackingRecHits
   -0.102002      -0.00%        27.34 ms/ev ->        24.68 ms/ev particleFlowClusterHF
   -0.101931      -0.02%       232.85 ms/ev ->       210.27 ms/ev trackerDrivenElectronSeeds
   -0.101915      -0.01%       116.89 ms/ev ->       105.55 ms/ev allConversions
   -0.101364      -0.02%       246.52 ms/ev ->       222.74 ms/ev detachedQuadStepTrackCandidates
   -0.101087      -0.06%       841.06 ms/ev ->       760.13 ms/ev highPtTripletStepTrackCandidates
   -0.100558      -0.00%        13.32 ms/ev ->        12.04 ms/ev ak4JetTracksAssociatorAtCaloFace
   -0.099937      -0.00%         6.58 ms/ev ->         5.95 ms/ev pfCombinedMVAV2BJetTags
   -0.099008      -0.02%       267.82 ms/ev ->       242.56 ms/ev highPtTripletStepTracks
   -0.098954      -0.00%        10.18 ms/ev ->         9.22 ms/ev pfCombinedCvsLJetTags
   -0.098731      -0.18%      2408.84 ms/ev ->      2182.20 ms/ev ecalDrivenGsfElectronsFromMultiCl
   -0.097485      -0.04%       513.47 ms/ev ->       465.74 ms/ev ecalDrivenGsfElectronCoresFromMultiCl
   -0.096612      -0.04%       491.13 ms/ev ->       445.87 ms/ev tripletElectronHitTriplets
   -0.095689      -0.00%        13.68 ms/ev ->        12.43 ms/ev towerMaker
   -0.095514      -0.01%       115.08 ms/ev ->       104.59 ms/ev JetPlusTrackZSPCorJetAntiKt4
   -0.095124      -0.17%      2430.15 ms/ev ->      2209.48 ms/ev lowPtQuadStepTrackCandidates
   -0.095052      -0.02%       308.82 ms/ev ->       280.80 ms/ev ak4JetTracksAssociatorAtVertexJPT
   -0.094412      -0.04%       569.22 ms/ev ->       517.90 ms/ev trackExtrapolator
   -0.093822      -0.01%       124.89 ms/ev ->       113.69 ms/ev offlinePrimaryVertices4DnoPID
   -0.093346      -0.00%        14.23 ms/ev ->        12.96 ms/ev electronMergedSeeds
   -0.093168      -0.01%       123.68 ms/ev ->       112.67 ms/ev offlinePrimaryVertices4DnoPIDWithBS
   -0.093152      -0.01%       209.63 ms/ev ->       190.97 ms/ev pfNoPileUpIso
   -0.092935      -0.00%         7.06 ms/ev ->         6.43 ms/ev electronMergedSeedsFromMultiCl
   -0.092643      -0.00%        21.66 ms/ev ->        19.74 ms/ev generalTracks
   -0.092404      -0.00%         6.97 ms/ev ->         6.35 ms/ev pfCombinedCvsBJetTags
   -0.092064      -0.00%        52.62 ms/ev ->        47.99 ms/ev pixelPairStepHitDoublets
   -0.091679      -0.01%       151.30 ms/ev ->       138.04 ms/ev offlinePrimaryVerticesWithBS
   -0.091280      -0.08%      1167.07 ms/ev ->      1065.19 ms/ev ecalDrivenElectronSeedsFromMultiCl
   -0.091245      -0.03%       411.62 ms/ev ->       375.70 ms/ev duplicateTrackCandidates
   -0.090962      -0.05%       727.69 ms/ev ->       664.38 ms/ev particleFlowSuperClusterHGCal
   -0.090920      -0.01%       138.19 ms/ev ->       126.17 ms/ev pixelPairStepTrackCandidates
   -0.090904      -0.00%        29.34 ms/ev ->        26.79 ms/ev pfRecoTauTagInfoProducer
   -0.090875      -0.01%       150.47 ms/ev ->       137.39 ms/ev offlinePrimaryVertices
   -0.090710      -0.02%       237.87 ms/ev ->       217.23 ms/ev particleFlowSuperClusterHGCalFromMultiCl
   -0.089749      -0.00%        25.83 ms/ev ->        23.61 ms/ev siPixelClusterShapeCache
   -0.089105      -0.00%        16.73 ms/ev ->        15.31 ms/ev tripletElectronHitDoublets
   -0.088789      -0.01%       151.89 ms/ev ->       138.98 ms/ev offlinePrimaryVertices4Dfastsim
   -0.088717      -0.01%       220.78 ms/ev ->       202.03 ms/ev gsfGeneralInOutOutInConversionTrackMerger
   -0.088328      -0.10%      1502.62 ms/ev ->      1375.51 ms/ev muons1stStep
   -0.088327      -0.01%        87.88 ms/ev ->        80.44 ms/ev preDuplicateMergingGeneralTracks
   -0.088201      -0.01%       150.65 ms/ev ->       137.92 ms/ev offlinePrimaryVertices4DfastsimWithBS
   -0.087886      -0.04%       657.09 ms/ev ->       601.77 ms/ev particleFlowBlock
   -0.087374      -0.77%     11675.10 ms/ev ->     10697.70 ms/ev unsortedOfflinePrimaryVertices4Dfastsim
   -0.086767      -0.01%       161.86 ms/ev ->       148.40 ms/ev pfPileUpIso
   -0.086596      -0.01%       159.94 ms/ev ->       146.66 ms/ev pfPileUpJME
   -0.086152      -0.00%        11.67 ms/ev ->        10.71 ms/ev mtdClusters
   -0.085744      -0.01%       129.35 ms/ev ->       118.71 ms/ev offlinePrimaryVertices4DWithBS
   -0.085733      -0.03%       479.30 ms/ev ->       439.90 ms/ev pfNoPileUpJME
   -0.085678      -0.01%       130.44 ms/ev ->       119.73 ms/ev offlinePrimaryVertices4D
   -0.085234      -0.00%        12.90 ms/ev ->        11.84 ms/ev caloTowerForTrk
   -0.084836      -0.00%        48.12 ms/ev ->        44.21 ms/ev ak4TrackJets
   -0.083793      -0.10%      1508.77 ms/ev ->      1387.43 ms/ev earlyGeneralTracks
   -0.081248      -0.00%        22.96 ms/ev ->        21.17 ms/ev pfGhostTrackVertexTagInfos
   -0.081147      -0.00%         8.42 ms/ev ->         7.76 ms/ev photonsFromMultiCl
   -0.080490      -0.04%       661.70 ms/ev ->       610.50 ms/ev ecalDrivenGsfElectrons
   -0.080260      -0.02%       265.75 ms/ev ->       245.24 ms/ev hgcalMultiClusters
   -0.079829      -0.01%       137.36 ms/ev ->       126.81 ms/ev ecalDrivenGsfElectronCores
   -0.078576      -0.01%       149.91 ms/ev ->       138.58 ms/ev hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr3Hits
   -0.078328      -0.01%       112.66 ms/ev ->       104.17 ms/ev particleFlowRecHitHBHE
   -0.078288      -0.01%        87.33 ms/ev ->        80.75 ms/ev ak4PFJetsRecoTauChargedHadrons
   -0.078141      -0.00%        25.45 ms/ev ->        23.54 ms/ev pixelPairStepSeeds
   -0.077884      -0.00%        33.63 ms/ev ->        31.11 ms/ev pixelPairStepTracks
   -0.077253      -0.14%      2430.22 ms/ev ->      2249.46 ms/ev ecalDrivenElectronSeeds
   -0.077063      -0.00%        78.86 ms/ev ->        73.01 ms/ev initialStepHitDoublets
   -0.076555      -0.01%       148.62 ms/ev ->       137.66 ms/ev hpsPFTauDiscriminationByLooseChargedIsolation
   -0.076317      -0.10%      1802.97 ms/ev ->      1670.43 ms/ev initialStepTrackCandidates
   -0.076305      -0.00%        24.35 ms/ev ->        22.56 ms/ev pfSecondaryVertexTagInfos
   -0.075986      -0.01%       149.57 ms/ev ->       138.62 ms/ev hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3Hits
   -0.075715      -0.01%       149.53 ms/ev ->       138.63 ms/ev hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr3HitsdR03
   -0.075620      -0.02%       271.90 ms/ev ->       252.09 ms/ev lowPtQuadStepTracks
   -0.075527      -0.01%       149.40 ms/ev ->       138.53 ms/ev hpsPFTauPUcorrPtSum
   -0.075510      -0.04%       731.17 ms/ev ->       677.97 ms/ev tpClusterProducer
   -0.075301      -0.01%       149.56 ms/ev ->       138.70 ms/ev hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3HitsdR03
   -0.075265      -0.01%       149.65 ms/ev ->       138.80 ms/ev hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3HitsdR03
   -0.075259      -0.03%       455.26 ms/ev ->       422.24 ms/ev lowPtTripletStepTrackCandidates
   -0.075114      -0.00%         7.75 ms/ev ->         7.19 ms/ev particleFlowClusterHCAL
   -0.075029      -0.00%        64.45 ms/ev ->        59.79 ms/ev muonMETValueMapProducer
   -0.074610      -0.01%       149.44 ms/ev ->       138.70 ms/ev hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3Hits
   -0.073989      -0.01%       149.42 ms/ev ->       138.76 ms/ev hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr3Hits
   -0.073930      -0.00%        11.51 ms/ev ->        10.69 ms/ev particleFlowSuperClusterECAL
   -0.073710      -0.01%       103.14 ms/ev ->        95.81 ms/ev hpsPFTauNeutralIsoPtSumWeight
   -0.073042      -0.01%        98.08 ms/ev ->        91.17 ms/ev hpsPFTauDiscriminationByPhotonPtSumOutsideSignalCone
   -0.072553      -0.01%       103.09 ms/ev ->        95.87 ms/ev hpsPFTauNeutralIsoPtSumWeightdR03
   -0.071278      -0.08%      1465.88 ms/ev ->      1364.99 ms/ev trackExtenderWithMTD
   -0.071109      -0.00%         6.88 ms/ev ->         6.41 ms/ev initialStepSelector
   -0.070353      -0.01%       150.22 ms/ev ->       140.01 ms/ev hpsPFTauPUcorrPtSumdR03
   -0.069909      -0.00%        65.35 ms/ev ->        60.94 ms/ev detachedQuadStepTracks
   -0.069277      -0.00%        13.02 ms/ev ->        12.14 ms/ev towerMakerWithHO
   -0.067746      -0.00%        51.74 ms/ev ->        48.35 ms/ev firstStepPrimaryVertices
   -0.067157      -0.06%      1107.34 ms/ev ->      1035.39 ms/ev lowPtGsfElectronSeeds
   -0.067053      -0.02%       340.38 ms/ev ->       318.30 ms/ev trackVertexArbitrator
   -0.066661      -0.01%       124.12 ms/ev ->       116.11 ms/ev pfTrack
   -0.066373      -0.00%        83.81 ms/ev ->        78.42 ms/ev hgcalDigis
   -0.065538      -0.00%         7.61 ms/ev ->         7.13 ms/ev photons
   -0.065421      -0.00%        78.24 ms/ev ->        73.29 ms/ev highPtTripletStepHitDoublets
   -0.064995      -0.04%       795.45 ms/ev ->       745.38 ms/ev electronCkfTrackCandidatesFromMultiCl
   -0.064562      -0.02%       402.12 ms/ev ->       376.97 ms/ev initialStepTracks
   +0.064388      +0.00%        43.97 ms/ev ->        46.89 ms/ev photonIDValueMaps
   -0.063960      -0.15%      3023.02 ms/ev ->      2835.66 ms/ev pfTrackElec
   -0.062000      -0.01%       307.59 ms/ev ->       289.09 ms/ev generalV0Candidates
   -0.061105      -0.02%       351.98 ms/ev ->       331.11 ms/ev particleFlowClusterHGCalFromMultiCl
   -0.060938      -0.01%       143.23 ms/ev ->       134.76 ms/ev cosmicsVeto
   -0.059767      -0.00%        81.42 ms/ev ->        76.70 ms/ev lowPtTripletStepTracks
   -0.058581      -0.00%        49.02 ms/ev ->        46.23 ms/ev HGCalUncalibRecHit
   -0.058217      -0.00%        31.87 ms/ev ->        30.07 ms/ev cosmicsVetoTrackCandidates
   -0.056560      -0.06%      1381.88 ms/ev ->      1305.87 ms/ev electronCkfTrackCandidates
   -0.055946      -0.00%        66.64 ms/ev ->        63.02 ms/ev lowPtQuadStepHitDoublets
   -0.053232      -0.06%      1586.44 ms/ev ->      1504.18 ms/ev electronGsfTracks
   -0.051210      -0.00%        32.93 ms/ev ->        31.29 ms/ev detachedQuadStepSeeds
   -0.050099      -0.00%        37.81 ms/ev ->        35.96 ms/ev lowPtGsfElePfTracks
  ---------- ------------     --------                  ----       ------------
Job total:  127.407 s/ev ==> 106.006 s/ev
